ID, AllowPush, AdOptedIn, NumCampaignMatch, Carrier, AppVersion, AllowiBeacon, AllowGeo, AllowFeaturePush, ScreenHeight, AllowBT, HaveUniqueGlobalID, NumCrash, DailyUsage, "continent", LastUpdateDays, DeviceModel, BlockPushTF, BlockPushSameday, BlockPushAfter, OS, OSVersion, RevokePushTF, RevokePushBefore, RevokePushSameday, RevokePushAfter, SignIn, UninstalledTF, UninstalledSameday, UninstalledAfter, ScreenWidth, EmailExist, EmailAddress, InstallDays, PushCount, Timezone, UserType, Questions, CorrectQuestion
8XPHKTVRXWQSZY5W, 0, 0, 0, Singtel, 1071256, 1, 0, 1, 667, 0, 1, 0, 1, AS, 6, iPhone 6, 0, 0, 0, ios, 910, 1, 1, 0, 0, 1, 0, 0, 0, 375, 1, 1, 6, 0, 8, Free, 50, 48
G259VLHJZGZKETL9, 0, 0, 0, Globe, 1071256, 1, 0, 0, 667, 0, 1, 0, 1, AS, 5, iPhone 6, 0, 0, 0, ios, 910, 1, 1, 0, 0, 1, 0, 0, 0, 375, 1, 1, 0, 0, 8, Free, 10, 60
B6HSHXC6P936FU6D, 0, 0, 0, non-ascii1, 1071256, 1, 0, 0, 667, 0, 1, 0, 1, AS, 0, iPhone 6, 0, 0, 0, ios, 910, 1, 1, 0, 0, 1, 0, 0, 0, 375, 1, 0, -1, 0, 8, Free, 10, 0
863HT4KOSREJ57A2, 1, 0, 1, Sprint, 1071256, 1, 0, 1, 568, 0, 1, 0, 1, NA, 0, iPhone 5, 0, 0, 0, ios, 841, 0, 0, 0, 0, 1, 0, 0, 0, 320, 1, 1, 0, 1, -5, Free, 10, 50
LIOEVUY2ZPZO0X11, 0, 0, 0, Sprint, 1071256, 1, 0, 0, 480, 0, 1, 0, 1, NA, 1, Unknown iPad5, 0, 0, 0, ios, 840, 1, 1, 0, 0, 1, 0, 0, 0, 320, 1, 1, -1, 0, -8, Free, 10, 30
GVXD7GOAWD9NWYKL, 0, 0, 0, non-ascii3, 1071256, 1, 0, 0, 736, 0, 1, 0, 1, AS, 5, iPhone 6 Plus, 0, 0, 0, ios, 910, 1, 1, 0, 0, 1, 0, 0, 0, 414, 1, 0, 5, 0, 8, Free, 10, 0
H3DII0DMUCZJ6OIO, 1, 0, 1, T-Mobile, 1071256, 1, 0, 1, 667, 0, 1, 0, 1, NA, 5, iPhone 6, 0, 0, 0, ios, 910, 0, 0, 0, 0, 1, 0, 0, 0, 375, 1, 1, 4, 1, -5, Free, 30, 60
1ODZX4EFET3BXIW9, 0, 0, 0, TDC, 1071256, 1, 0, 1, 568, 0, 1, 0, 1, EU, 2, iPhone 5s, 0, 0, 0, ios, 706, 1, 1, 0, 0, 1, 0, 0, 0, 320, 1, 0, 0, 0, 1, Free, 30, 13
A537RZ6O3MF4JU4Q, 1, 0, 1, vodafone UK, 1071256, 1, 0, 1, 568, 0, 1, 0, 1, EU, 1, iPhone 5s, 1, 0, 2, ios, 910, 0, 0, 0, 0, 1, 1, 0, 2, 320, 1, 0, 1, 1, 0, Free, 40, 73
HM9IO6T5U1BCW5WW, 1, 0, 1, AT&T, 1071256, 1, 1, 1, 667, 0, 1, 0, 1, NA, 1, Unknown iPhone8, 0, 0, 0, ios, 910, 0, 0, 0, 0, 1, 0, 0, 0, 375, 1, 1, 0, 1, -5, Free, 20, 60
